"steps"	"date"	"interval"	"newsteps"	"new_weekday"	"new_type"
"913"	0	2012-10-04	400	0	"Thursday"	"weekdays"
"914"	0	2012-10-04	405	0	"Thursday"	"weekdays"
"915"	0	2012-10-04	410	0	"Thursday"	"weekdays"
"916"	0	2012-10-04	415	0	"Thursday"	"weekdays"
"917"	0	2012-10-04	420	0	"Thursday"	"weekdays"
"918"	0	2012-10-04	425	0	"Thursday"	"weekdays"
"919"	0	2012-10-04	430	0	"Thursday"	"weekdays"
"920"	0	2012-10-04	435	0	"Thursday"	"weekdays"
"921"	0	2012-10-04	440	0	"Thursday"	"weekdays"
"922"	0	2012-10-04	445	0	"Thursday"	"weekdays"
"923"	0	2012-10-04	450	0	"Thursday"	"weekdays"
"924"	0	2012-10-04	455	0	"Thursday"	"weekdays"
"925"	0	2012-10-04	500	0	"Thursday"	"weekdays"
"926"	0	2012-10-04	505	0	"Thursday"	"weekdays"
"927"	7	2012-10-04	510	7	"Thursday"	"weekdays"
"928"	18	2012-10-04	515	18	"Thursday"	"weekdays"
"929"	57	2012-10-04	520	57	"Thursday"	"weekdays"
"930"	40	2012-10-04	525	40	"Thursday"	"weekdays"
"931"	0	2012-10-04	530	0	"Thursday"	"weekdays"
"932"	0	2012-10-04	535	0	"Thursday"	"weekdays"
"933"	0	2012-10-04	540	0	"Thursday"	"weekdays"
"934"	0	2012-10-04	545	0	"Thursday"	"weekdays"
"935"	16	2012-10-04	550	16	"Thursday"	"weekdays"
"936"	1	2012-10-04	555	1	"Thursday"	"weekdays"
"937"	0	2012-10-04	600	0	"Thursday"	"weekdays"
"938"	18	2012-10-04	605	18	"Thursday"	"weekdays"
"939"	20	2012-10-04	610	20	"Thursday"	"weekdays"
"940"	40	2012-10-04	615	40	"Thursday"	"weekdays"
"941"	36	2012-10-04	620	36	"Thursday"	"weekdays"
"942"	17	2012-10-04	625	17	"Thursday"	"weekdays"
"943"	49	2012-10-04	630	49	"Thursday"	"weekdays"
"944"	86	2012-10-04	635	86	"Thursday"	"weekdays"
"945"	49	2012-10-04	640	49	"Thursday"	"weekdays"
"946"	0	2012-10-04	645	0	"Thursday"	"weekdays"
"947"	29	2012-10-04	650	29	"Thursday"	"weekdays"
"948"	59	2012-10-04	655	59	"Thursday"	"weekdays"
"949"	7	2012-10-04	700	7	"Thursday"	"weekdays"
"950"	25	2012-10-04	705	25	"Thursday"	"weekdays"
"951"	30	2012-10-04	710	30	"Thursday"	"weekdays"
"952"	31	2012-10-04	715	31	"Thursday"	"weekdays"
"953"	7	2012-10-04	720	7	"Thursday"	"weekdays"
"954"	18	2012-10-04	725	18	"Thursday"	"weekdays"
"955"	113	2012-10-04	730	113	"Thursday"	"weekdays"
"956"	181	2012-10-04	735	181	"Thursday"	"weekdays"
"957"	87	2012-10-04	740	87	"Thursday"	"weekdays"
"958"	0	2012-10-04	745	0	"Thursday"	"weekdays"
"959"	0	2012-10-04	750	0	"Thursday"	"weekdays"
"960"	0	2012-10-04	755	0	"Thursday"	"weekdays"
"961"	57	2012-10-04	800	57	"Thursday"	"weekdays"
"962"	99	2012-10-04	805	99	"Thursday"	"weekdays"
"963"	507	2012-10-04	810	507	"Thursday"	"weekdays"
"964"	522	2012-10-04	815	522	"Thursday"	"weekdays"
"965"	510	2012-10-04	820	510	"Thursday"	"weekdays"
"966"	519	2012-10-04	825	519	"Thursday"	"weekdays"
"967"	508	2012-10-04	830	508	"Thursday"	"weekdays"
"968"	423	2012-10-04	835	423	"Thursday"	"weekdays"
"969"	499	2012-10-04	840	499	"Thursday"	"weekdays"
"970"	259	2012-10-04	845	259	"Thursday"	"weekdays"
"971"	31	2012-10-04	850	31	"Thursday"	"weekdays"
"972"	17	2012-10-04	855	17	"Thursday"	"weekdays"
"973"	0	2012-10-04	900	0	"Thursday"	"weekdays"
"974"	0	2012-10-04	905	0	"Thursday"	"weekdays"
"975"	0	2012-10-04	910	0	"Thursday"	"weekdays"
"976"	0	2012-10-04	915	0	"Thursday"	"weekdays"
"977"	0	2012-10-04	920	0	"Thursday"	"weekdays"
"978"	17	2012-10-04	925	17	"Thursday"	"weekdays"
"979"	0	2012-10-04	930	0	"Thursday"	"weekdays"
"980"	145	2012-10-04	935	145	"Thursday"	"weekdays"
"981"	453	2012-10-04	940	453	"Thursday"	"weekdays"
"982"	229	2012-10-04	945	229	"Thursday"	"weekdays"
"983"	144	2012-10-04	950	144	"Thursday"	"weekdays"
"984"	0	2012-10-04	955	0	"Thursday"	"weekdays"
"985"	0	2012-10-04	1000	0	"Thursday"	"weekdays"
"986"	0	2012-10-04	1005	0	"Thursday"	"weekdays"
"987"	82	2012-10-04	1010	82	"Thursday"	"weekdays"
"988"	0	2012-10-04	1015	0	"Thursday"	"weekdays"
"989"	0	2012-10-04	1020	0	"Thursday"	"weekdays"
"990"	0	2012-10-04	1025	0	"Thursday"	"weekdays"
"991"	0	2012-10-04	1030	0	"Thursday"	"weekdays"
"992"	0	2012-10-04	1035	0	"Thursday"	"weekdays"
"993"	0	2012-10-04	1040	0	"Thursday"	"weekdays"
"994"	0	2012-10-04	1045	0	"Thursday"	"weekdays"
"995"	0	2012-10-04	1050	0	"Thursday"	"weekdays"
"996"	0	2012-10-04	1055	0	"Thursday"	"weekdays"
"997"	0	2012-10-04	1100	0	"Thursday"	"weekdays"
"998"	0	2012-10-04	1105	0	"Thursday"	"weekdays"
"999"	0	2012-10-04	1110	0	"Thursday"	"weekdays"
"1000"	0	2012-10-04	1115	0	"Thursday"	"weekdays"
"1001"	0	2012-10-04	1120	0	"Thursday"	"weekdays"
"1002"	180	2012-10-04	1125	180	"Thursday"	"weekdays"
"1003"	21	2012-10-04	1130	21	"Thursday"	"weekdays"
"1004"	0	2012-10-04	1135	0	"Thursday"	"weekdays"
"1005"	0	2012-10-04	1140	0	"Thursday"	"weekdays"
"1006"	0	2012-10-04	1145	0	"Thursday"	"weekdays"
"1007"	0	2012-10-04	1150	0	"Thursday"	"weekdays"
"1008"	0	2012-10-04	1155	0	"Thursday"	"weekdays"
"1009"	160	2012-10-04	1200	160	"Thursday"	"weekdays"
"1010"	79	2012-10-04	1205	79	"Thursday"	"weekdays"
"1011"	0	2012-10-04	1210	0	"Thursday"	"weekdays"
"1012"	0	2012-10-04	1215	0	"Thursday"	"weekdays"
"1013"	0	2012-10-04	1220	0	"Thursday"	"weekdays"
"1014"	46	2012-10-04	1225	46	"Thursday"	"weekdays"
"1015"	66	2012-10-04	1230	66	"Thursday"	"weekdays"
"1016"	127	2012-10-04	1235	127	"Thursday"	"weekdays"
"1017"	0	2012-10-04	1240	0	"Thursday"	"weekdays"
"1018"	0	2012-10-04	1245	0	"Thursday"	"weekdays"
"1019"	0	2012-10-04	1250	0	"Thursday"	"weekdays"
"1020"	0	2012-10-04	1255	0	"Thursday"	"weekdays"
"1021"	0	2012-10-04	1300	0	"Thursday"	"weekdays"
"1022"	0	2012-10-04	1305	0	"Thursday"	"weekdays"
"1023"	31	2012-10-04	1310	31	"Thursday"	"weekdays"
"1024"	0	2012-10-04	1315	0	"Thursday"	"weekdays"
"1025"	0	2012-10-04	1320	0	"Thursday"	"weekdays"
"1026"	0	2012-10-04	1325	0	"Thursday"	"weekdays"
"1027"	0	2012-10-04	1330	0	"Thursday"	"weekdays"
"1028"	0	2012-10-04	1335	0	"Thursday"	"weekdays"
"1029"	28	2012-10-04	1340	28	"Thursday"	"weekdays"
"1030"	496	2012-10-04	1345	496	"Thursday"	"weekdays"
"1031"	78	2012-10-04	1350	78	"Thursday"	"weekdays"
"1032"	0	2012-10-04	1355	0	"Thursday"	"weekdays"
"1033"	0	2012-10-04	1400	0	"Thursday"	"weekdays"
"1034"	0	2012-10-04	1405	0	"Thursday"	"weekdays"
"1035"	0	2012-10-04	1410	0	"Thursday"	"weekdays"
"1036"	0	2012-10-04	1415	0	"Thursday"	"weekdays"
"1037"	0	2012-10-04	1420	0	"Thursday"	"weekdays"
"1038"	0	2012-10-04	1425	0	"Thursday"	"weekdays"
"1039"	0	2012-10-04	1430	0	"Thursday"	"weekdays"
"1040"	77	2012-10-04	1435	77	"Thursday"	"weekdays"
"1041"	20	2012-10-04	1440	20	"Thursday"	"weekdays"
"1042"	7	2012-10-04	1445	7	"Thursday"	"weekdays"
"1043"	1	2012-10-04	1450	1	"Thursday"	"weekdays"
"1044"	128	2012-10-04	1455	128	"Thursday"	"weekdays"
"1045"	354	2012-10-04	1500	354	"Thursday"	"weekdays"
"1046"	310	2012-10-04	1505	310	"Thursday"	"weekdays"
"1047"	0	2012-10-04	1510	0	"Thursday"	"weekdays"
"1048"	0	2012-10-04	1515	0	"Thursday"	"weekdays"
"1049"	25	2012-10-04	1520	25	"Thursday"	"weekdays"
"1050"	15	2012-10-04	1525	15	"Thursday"	"weekdays"
"1051"	0	2012-10-04	1530	0	"Thursday"	"weekdays"
"1052"	0	2012-10-04	1535	0	"Thursday"	"weekdays"
"1053"	0	2012-10-04	1540	0	"Thursday"	"weekdays"
"1054"	0	2012-10-04	1545	0	"Thursday"	"weekdays"
"1055"	33	2012-10-04	1550	33	"Thursday"	"weekdays"
"1056"	33	2012-10-04	1555	33	"Thursday"	"weekdays"
"1057"	32	2012-10-04	1600	32	"Thursday"	"weekdays"
"1058"	66	2012-10-04	1605	66	"Thursday"	"weekdays"
"1059"	77	2012-10-04	1610	77	"Thursday"	"weekdays"
"1060"	0	2012-10-04	1615	0	"Thursday"	"weekdays"
"1061"	44	2012-10-04	1620	44	"Thursday"	"weekdays"
"1062"	0	2012-10-04	1625	0	"Thursday"	"weekdays"
"1063"	0	2012-10-04	1630	0	"Thursday"	"weekdays"
"1064"	0	2012-10-04	1635	0	"Thursday"	"weekdays"
"1065"	0	2012-10-04	1640	0	"Thursday"	"weekdays"
"1066"	0	2012-10-04	1645	0	"Thursday"	"weekdays"
"1067"	0	2012-10-04	1650	0	"Thursday"	"weekdays"
"1068"	0	2012-10-04	1655	0	"Thursday"	"weekdays"
"1069"	0	2012-10-04	1700	0	"Thursday"	"weekdays"
"1070"	0	2012-10-04	1705	0	"Thursday"	"weekdays"
"1071"	0	2012-10-04	1710	0	"Thursday"	"weekdays"
"1072"	0	2012-10-04	1715	0	"Thursday"	"weekdays"
"1073"	0	2012-10-04	1720	0	"Thursday"	"weekdays"
"1074"	40	2012-10-04	1725	40	"Thursday"	"weekdays"
"1075"	0	2012-10-04	1730	0	"Thursday"	"weekdays"
"1076"	37	2012-10-04	1735	37	"Thursday"	"weekdays"
"1077"	90	2012-10-04	1740	90	"Thursday"	"weekdays"
"1078"	53	2012-10-04	1745	53	"Thursday"	"weekdays"
"1079"	73	2012-10-04	1750	73	"Thursday"	"weekdays"
"1080"	92	2012-10-04	1755	92	"Thursday"	"weekdays"
"1081"	285	2012-10-04	1800	285	"Thursday"	"weekdays"
"1082"	527	2012-10-04	1805	527	"Thursday"	"weekdays"
"1083"	531	2012-10-04	1810	531	"Thursday"	"weekdays"
"1084"	547	2012-10-04	1815	547	"Thursday"	"weekdays"
"1085"	175	2012-10-04	1820	175	"Thursday"	"weekdays"
"1086"	114	2012-10-04	1825	114	"Thursday"	"weekdays"
"1087"	62	2012-10-04	1830	62	"Thursday"	"weekdays"
"1088"	0	2012-10-04	1835	0	"Thursday"	"weekdays"
"1089"	59	2012-10-04	1840	59	"Thursday"	"weekdays"
"1090"	65	2012-10-04	1845	65	"Thursday"	"weekdays"
"1091"	0	2012-10-04	1850	0	"Thursday"	"weekdays"
"1092"	101	2012-10-04	1855	101	"Thursday"	"weekdays"
"1093"	43	2012-10-04	1900	43	"Thursday"	"weekdays"
"1094"	0	2012-10-04	1905	0	"Thursday"	"weekdays"
"1095"	0	2012-10-04	1910	0	"Thursday"	"weekdays"
"1096"	0	2012-10-04	1915	0	"Thursday"	"weekdays"
"1097"	49	2012-10-04	1920	49	"Thursday"	"weekdays"
"1098"	21	2012-10-04	1925	21	"Thursday"	"weekdays"
"1099"	0	2012-10-04	1930	0	"Thursday"	"weekdays"
"1100"	16	2012-10-04	1935	16	"Thursday"	"weekdays"
"1101"	56	2012-10-04	1940	56	"Thursday"	"weekdays"
"1102"	0	2012-10-04	1945	0	"Thursday"	"weekdays"
"1103"	0	2012-10-04	1950	0	"Thursday"	"weekdays"
"1104"	0	2012-10-04	1955	0	"Thursday"	"weekdays"
"1105"	0	2012-10-04	2000	0	"Thursday"	"weekdays"
"1106"	0	2012-10-04	2005	0	"Thursday"	"weekdays"
"1107"	0	2012-10-04	2010	0	"Thursday"	"weekdays"
"1108"	0	2012-10-04	2015	0	"Thursday"	"weekdays"
"1109"	0	2012-10-04	2020	0	"Thursday"	"weekdays"
"1110"	0	2012-10-04	2025	0	"Thursday"	"weekdays"
"1111"	0	2012-10-04	2030	0	"Thursday"	"weekdays"
"1112"	0	2012-10-04	2035	0	"Thursday"	"weekdays"
"1113"	17	2012-10-04	2040	17	"Thursday"	"weekdays"
"1114"	15	2012-10-04	2045	15	"Thursday"	"weekdays"
"1115"	0	2012-10-04	2050	0	"Thursday"	"weekdays"
"1116"	0	2012-10-04	2055	0	"Thursday"	"weekdays"
"1117"	27	2012-10-04	2100	27	"Thursday"	"weekdays"
"1118"	106	2012-10-04	2105	106	"Thursday"	"weekdays"
"1119"	122	2012-10-04	2110	122	"Thursday"	"weekdays"
"1120"	41	2012-10-04	2115	41	"Thursday"	"weekdays"
"1121"	35	2012-10-04	2120	35	"Thursday"	"weekdays"
"1122"	6	2012-10-04	2125	6	"Thursday"	"weekdays"
"1123"	0	2012-10-04	2130	0	"Thursday"	"weekdays"
"1124"	0	2012-10-04	2135	0	"Thursday"	"weekdays"
"1125"	68	2012-10-04	2140	68	"Thursday"	"weekdays"
"1126"	0	2012-10-04	2145	0	"Thursday"	"weekdays"
"1127"	0	2012-10-04	2150	0	"Thursday"	"weekdays"
"1128"	0	2012-10-04	2155	0	"Thursday"	"weekdays"
"1129"	0	2012-10-04	2200	0	"Thursday"	"weekdays"
"1130"	0	2012-10-04	2205	0	"Thursday"	"weekdays"
"1131"	0	2012-10-04	2210	0	"Thursday"	"weekdays"
"1132"	0	2012-10-04	2215	0	"Thursday"	"weekdays"
"1133"	0	2012-10-04	2220	0	"Thursday"	"weekdays"
"1134"	0	2012-10-04	2225	0	"Thursday"	"weekdays"
"1135"	0	2012-10-04	2230	0	"Thursday"	"weekdays"
"1136"	0	2012-10-04	2235	0	"Thursday"	"weekdays"
"1137"	0	2012-10-04	2240	0	"Thursday"	"weekdays"
"1138"	0	2012-10-04	2245	0	"Thursday"	"weekdays"
"1139"	0	2012-10-04	2250	0	"Thursday"	"weekdays"
"1140"	0	2012-10-04	2255	0	"Thursday"	"weekdays"
"1141"	0	2012-10-04	2300	0	"Thursday"	"weekdays"
"1142"	0	2012-10-04	2305	0	"Thursday"	"weekdays"
"1143"	0	2012-10-04	2310	0	"Thursday"	"weekdays"
"1144"	0	2012-10-04	2315	0	"Thursday"	"weekdays"
"1145"	0	2012-10-04	2320	0	"Thursday"	"weekdays"
"1146"	0	2012-10-04	2325	0	"Thursday"	"weekdays"
"1147"	0	2012-10-04	2330	0	"Thursday"	"weekdays"
"1148"	0	2012-10-04	2335	0	"Thursday"	"weekdays"
"1149"	0	2012-10-04	2340	0	"Thursday"	"weekdays"
"1150"	0	2012-10-04	2345	0	"Thursday"	"weekdays"
"1151"	0	2012-10-04	2350	0	"Thursday"	"weekdays"
"1152"	0	2012-10-04	2355	0	"Thursday"	"weekdays"
"1153"	0	2012-10-05	0	0	"Friday"	"weekdays"
"1154"	0	2012-10-05	5	0	"Friday"	"weekdays"
"1155"	0	2012-10-05	10	0	"Friday"	"weekdays"
"1156"	0	2012-10-05	15	0	"Friday"	"weekdays"
"1157"	0	2012-10-05	20	0	"Friday"	"weekdays"
"1158"	0	2012-10-05	25	0	"Friday"	"weekdays"
"1159"	0	2012-10-05	30	0	"Friday"	"weekdays"
"1160"	0	2012-10-05	35	0	"Friday"	"weekdays"
"1161"	0	2012-10-05	40	0	"Friday"	"weekdays"
"1162"	0	2012-10-05	45	0	"Friday"	"weekdays"
"1163"	0	2012-10-05	50	0	"Friday"	"weekdays"
"1164"	0	2012-10-05	55	0	"Friday"	"weekdays"
"1165"	0	2012-10-05	100	0	"Friday"	"weekdays"
"1166"	0	2012-10-05	105	0	"Friday"	"weekdays"
"1167"	0	2012-10-05	110	0	"Friday"	"weekdays"
"1168"	0	2012-10-05	115	0	"Friday"	"weekdays"
"1169"	0	2012-10-05	120	0	"Friday"	"weekdays"
"1170"	0	2012-10-05	125	0	"Friday"	"weekdays"
"1171"	0	2012-10-05	130	0	"Friday"	"weekdays"
"1172"	0	2012-10-05	135	0	"Friday"	"weekdays"
"1173"	0	2012-10-05	140	0	"Friday"	"weekdays"
"1174"	9	2012-10-05	145	9	"Friday"	"weekdays"
"1175"	14	2012-10-05	150	14	"Friday"	"weekdays"
"1176"	0	2012-10-05	155	0	"Friday"	"weekdays"
"1177"	0	2012-10-05	200	0	"Friday"	"weekdays"
"1178"	0	2012-10-05	205	0	"Friday"	"weekdays"
"1179"	0	2012-10-05	210	0	"Friday"	"weekdays"
"1180"	0	2012-10-05	215	0	"Friday"	"weekdays"
"1181"	0	2012-10-05	220	0	"Friday"	"weekdays"
"1182"	7	2012-10-05	225	7	"Friday"	"weekdays"
"1183"	0	2012-10-05	230	0	"Friday"	"weekdays"
"1184"	0	2012-10-05	235	0	"Friday"	"weekdays"
"1185"	0	2012-10-05	240	0	"Friday"	"weekdays"
"1186"	0	2012-10-05	245	0	"Friday"	"weekdays"
"1187"	27	2012-10-05	250	27	"Friday"	"weekdays"
"1188"	0	2012-10-05	255	0	"Friday"	"weekdays"
"1189"	0	2012-10-05	300	0	"Friday"	"weekdays"
"1190"	0	2012-10-05	305	0	"Friday"	"weekdays"
"1191"	0	2012-10-05	310	0	"Friday"	"weekdays"
"1192"	0	2012-10-05	315	0	"Friday"	"weekdays"
"1193"	0	2012-10-05	320	0	"Friday"	"weekdays"
"1194"	0	2012-10-05	325	0	"Friday"	"weekdays"
"1195"	0	2012-10-05	330	0	"Friday"	"weekdays"
"1196"	0	2012-10-05	335	0	"Friday"	"weekdays"
"1197"	0	2012-10-05	340	0	"Friday"	"weekdays"
"1198"	0	2012-10-05	345	0	"Friday"	"weekdays"
"1199"	0	2012-10-05	350	0	"Friday"	"weekdays"
"1200"	0	2012-10-05	355	0	"Friday"	"weekdays"
"1201"	0	2012-10-05	400	0	"Friday"	"weekdays"
"1202"	39	2012-10-05	405	39	"Friday"	"weekdays"
"1203"	0	2012-10-05	410	0	"Friday"	"weekdays"
"1204"	0	2012-10-05	415	0	"Friday"	"weekdays"
"1205"	0	2012-10-05	420	0	"Friday"	"weekdays"
"1206"	0	2012-10-05	425	0	"Friday"	"weekdays"
"1207"	0	2012-10-05	430	0	"Friday"	"weekdays"
"1208"	0	2012-10-05	435	0	"Friday"	"weekdays"
"1209"	0	2012-10-05	440	0	"Friday"	"weekdays"
"1210"	0	2012-10-05	445	0	"Friday"	"weekdays"
"1211"	0	2012-10-05	450	0	"Friday"	"weekdays"
"1212"	0	2012-10-05	455	0	"Friday"	"weekdays"
"1213"	0	2012-10-05	500	0	"Friday"	"weekdays"
"1214"	27	2012-10-05	505	27	"Friday"	"weekdays"
"1215"	0	2012-10-05	510	0	"Friday"	"weekdays"
"1216"	0	2012-10-05	515	0	"Friday"	"weekdays"
"1217"	0	2012-10-05	520	0	"Friday"	"weekdays"
"1218"	0	2012-10-05	525	0	"Friday"	"weekdays"
"1219"	0	2012-10-05	530	0	"Friday"	"weekdays"
"1220"	0	2012-10-05	535	0	"Friday"	"weekdays"
"1221"	0	2012-10-05	540	0	"Friday"	"weekdays"
"1222"	0	2012-10-05	545	0	"Friday"	"weekdays"
"1223"	0	2012-10-05	550	0	"Friday"	"weekdays"
"1224"	52	2012-10-05	555	52	"Friday"	"weekdays"
"1225"	36	2012-10-05	600	36	"Friday"	"weekdays"
"1226"	0	2012-10-05	605	0	"Friday"	"weekdays"
"1227"	0	2012-10-05	610	0	"Friday"	"weekdays"
"1228"	28	2012-10-05	615	28	"Friday"	"weekdays"
"1229"	67	2012-10-05	620	67	"Friday"	"weekdays"
"1230"	119	2012-10-05	625	119	"Friday"	"weekdays"
"1231"	7	2012-10-05	630	7	"Friday"	"weekdays"
"1232"	21	2012-10-05	635	21	"Friday"	"weekdays"
"1233"	29	2012-10-05	640	29	"Friday"	"weekdays"
"1234"	68	2012-10-05	645	68	"Friday"	"weekdays"
"1235"	29	2012-10-05	650	29	"Friday"	"weekdays"
"1236"	0	2012-10-05	655	0	"Friday"	"weekdays"
"1237"	11	2012-10-05	700	11	"Friday"	"weekdays"
"1238"	19	2012-10-05	705	19	"Friday"	"weekdays"
"1239"	84	2012-10-05	710	84	"Friday"	"weekdays"
"1240"	50	2012-10-05	715	50	"Friday"	"weekdays"
"1241"	2	2012-10-05	720	2	"Friday"	"weekdays"
"1242"	43	2012-10-05	725	43	"Friday"	"weekdays"
"1243"	126	2012-10-05	730	126	"Friday"	"weekdays"
"1244"	30	2012-10-05	735	30	"Friday"	"weekdays"
"1245"	19	2012-10-05	740	19	"Friday"	"weekdays"
"1246"	8	2012-10-05	745	8	"Friday"	"weekdays"
"1247"	171	2012-10-05	750	171	"Friday"	"weekdays"
"1248"	68	2012-10-05	755	68	"Friday"	"weekdays"
"1249"	114	2012-10-05	800	114	"Friday"	"weekdays"
"1250"	0	2012-10-05	805	0	"Friday"	"weekdays"
"1251"	9	2012-10-05	810	9	"Friday"	"weekdays"
"1252"	122	2012-10-05	815	122	"Friday"	"weekdays"
"1253"	400	2012-10-05	820	400	"Friday"	"weekdays"
"1254"	451	2012-10-05	825	451	"Friday"	"weekdays"
"1255"	371	2012-10-05	830	371	"Friday"	"weekdays"
"1256"	470	2012-10-05	835	470	"Friday"	"weekdays"
"1257"	473	2012-10-05	840	473	"Friday"	"weekdays"
"1258"	512	2012-10-05	845	512	"Friday"	"weekdays"
"1259"	449	2012-10-05	850	449	"Friday"	"weekdays"
"1260"	496	2012-10-05	855	496	"Friday"	"weekdays"
"1261"	530	2012-10-05	900	530	"Friday"	"weekdays"
"1262"	509	2012-10-05	905	509	"Friday"	"weekdays"
"1263"	252	2012-10-05	910	252	"Friday"	"weekdays"
"1264"	84	2012-10-05	915	84	"Friday"	"weekdays"
"1265"	16	2012-10-05	920	16	"Friday"	"weekdays"
"1266"	0	2012-10-05	925	0	"Friday"	"weekdays"
"1267"	6	2012-10-05	930	6	"Friday"	"weekdays"
"1268"	46	2012-10-05	935	46	"Friday"	"weekdays"
"1269"	39	2012-10-05	940	39	"Friday"	"weekdays"
"1270"	0	2012-10-05	945	0	"Friday"	"weekdays"
"1271"	0	2012-10-05	950	0	"Friday"	"weekdays"
"1272"	0	2012-10-05	955	0	"Friday"	"weekdays"
"1273"	0	2012-10-05	1000	0	"Friday"	"weekdays"
"1274"	0	2012-10-05	1005	0	"Friday"	"weekdays"
"1275"	0	2012-10-05	1010	0	"Friday"	"weekdays"
"1276"	0	2012-10-05	1015	0	"Friday"	"weekdays"
"1277"	0	2012-10-05	1020	0	"Friday"	"weekdays"
"1278"	0	2012-10-05	1025	0	"Friday"	"weekdays"
"1279"	0	2012-10-05	1030	0	"Friday"	"weekdays"
"1280"	0	2012-10-05	1035	0	"Friday"	"weekdays"
"1281"	0	2012-10-05	1040	0	"Friday"	"weekdays"
"1282"	0	2012-10-05	1045	0	"Friday"	"weekdays"
"1283"	0	2012-10-05	1050	0	"Friday"	"weekdays"
"1284"	0	2012-10-05	1055	0	"Friday"	"weekdays"
"1285"	0	2012-10-05	1100	0	"Friday"	"weekdays"
"1286"	0	2012-10-05	1105	0	"Friday"	"weekdays"
"1287"	0	2012-10-05	1110	0	"Friday"	"weekdays"
"1288"	0	2012-10-05	1115	0	"Friday"	"weekdays"
"1289"	0	2012-10-05	1120	0	"Friday"	"weekdays"
"1290"	0	2012-10-05	1125	0	"Friday"	"weekdays"
"1291"	0	2012-10-05	1130	0	"Friday"	"weekdays"
"1292"	0	2012-10-05	1135	0	"Friday"	"weekdays"
"1293"	0	2012-10-05	1140	0	"Friday"	"weekdays"
"1294"	0	2012-10-05	1145	0	"Friday"	"weekdays"
"1295"	0	2012-10-05	1150	0	"Friday"	"weekdays"
"1296"	0	2012-10-05	1155	0	"Friday"	"weekdays"
"1297"	138	2012-10-05	1200	138	"Friday"	"weekdays"
"1298"	541	2012-10-05	1205	541	"Friday"	"weekdays"
"1299"	555	2012-10-05	1210	555	"Friday"	"weekdays"
"1300"	345	2012-10-05	1215	345	"Friday"	"weekdays"
"1301"	345	2012-10-05	1220	345	"Friday"	"weekdays"
"1302"	10	2012-10-05	1225	10	"Friday"	"weekdays"
"1303"	485	2012-10-05	1230	485	"Friday"	"weekdays"
"1304"	515	2012-10-05	1235	515	"Friday"	"weekdays"
"1305"	168	2012-10-05	1240	168	"Friday"	"weekdays"
"1306"	0	2012-10-05	1245	0	"Friday"	"weekdays"
"1307"	0	2012-10-05	1250	0	"Friday"	"weekdays"
"1308"	0	2012-10-05	1255	0	"Friday"	"weekdays"
"1309"	0	2012-10-05	1300	0	"Friday"	"weekdays"
"1310"	0	2012-10-05	1305	0	"Friday"	"weekdays"
"1311"	0	2012-10-05	1310	0	"Friday"	"weekdays"
"1312"	0	2012-10-05	1315	0	"Friday"	"weekdays"
"1313"	349	2012-10-05	1320	349	"Friday"	"weekdays"
"1314"	341	2012-10-05	1325	341	"Friday"	"weekdays"
"1315"	0	2012-10-05	1330	0	"Friday"	"weekdays"
"1316"	0	2012-10-05	1335	0	"Friday"	"weekdays"
"1317"	0	2012-10-05	1340	0	"Friday"	"weekdays"
"1318"	0	2012-10-05	1345	0	"Friday"	"weekdays"
"1319"	0	2012-10-05	1350	0	"Friday"	"weekdays"
"1320"	158	2012-10-05	1355	158	"Friday"	"weekdays"
"1321"	545	2012-10-05	1400	545	"Friday"	"weekdays"
"1322"	82	2012-10-05	1405	82	"Friday"	"weekdays"
"1323"	0	2012-10-05	1410	0	"Friday"	"weekdays"
"1324"	105	2012-10-05	1415	105	"Friday"	"weekdays"
"1325"	0	2012-10-05	1420	0	"Friday"	"weekdays"
"1326"	0	2012-10-05	1425	0	"Friday"	"weekdays"
"1327"	0	2012-10-05	1430	0	"Friday"	"weekdays"
"1328"	0	2012-10-05	1435	0	"Friday"	"weekdays"
"1329"	0	2012-10-05	1440	0	"Friday"	"weekdays"
"1330"	0	2012-10-05	1445	0	"Friday"	"weekdays"
"1331"	0	2012-10-05	1450	0	"Friday"	"weekdays"
"1332"	0	2012-10-05	1455	0	"Friday"	"weekdays"
"1333"	0	2012-10-05	1500	0	"Friday"	"weekdays"
"1334"	0	2012-10-05	1505	0	"Friday"	"weekdays"
"1335"	0	2012-10-05	1510	0	"Friday"	"weekdays"
"1336"	0	2012-10-05	1515	0	"Friday"	"weekdays"
"1337"	0	2012-10-05	1520	0	"Friday"	"weekdays"
"1338"	0	2012-10-05	1525	0	"Friday"	"weekdays"
"1339"	0	2012-10-05	1530	0	"Friday"	"weekdays"
"1340"	0	2012-10-05	1535	0	"Friday"	"weekdays"
"1341"	326	2012-10-05	1540	326	"Friday"	"weekdays"
"1342"	172	2012-10-05	1545	172	"Friday"	"weekdays"
"1343"	332	2012-10-05	1550	332	"Friday"	"weekdays"
"1344"	402	2012-10-05	1555	402	"Friday"	"weekdays"
"1345"	70	2012-10-05	1600	70	"Friday"	"weekdays"
"1346"	0	2012-10-05	1605	0	"Friday"	"weekdays"
"1347"	0	2012-10-05	1610	0	"Friday"	"weekdays"
"1348"	0	2012-10-05	1615	0	"Friday"	"weekdays"
"1349"	0	2012-10-05	1620	0	"Friday"	"weekdays"
